element_type,element_index,from_bus,to_bus,severity,n_unsupplied,max_loading_percent,kappa_baseline,kappa_learned,betweenness
line,247,181,189,0.0,0,12.855984894566408,0.5902278746662006,0.5994285262770107,0.006205871423262727
line,199,132,161,0.0,0,12.856884605691265,0.6137507638726237,0.5989799213926158,0.003544590107249955
trafo,31,135,104,0.0,0,12.852144621352796,0.5487308253029428,0.5761921707370815,0.03464511334076552
line,76,42,43,0.0,0,12.857728697424415,0.5898197155171857,0.5680668755306538,0.007851591181022619
line,125,78,83,0.0,0,12.855754799423124,0.6404324410929495,0.5634994775048706,0.007226948147123239
line,63,34,43,0.0,0,12.855829553268801,0.5539202527046672,0.5609295089911281,0.019708744370951728
trafo,63,29,28,0.0,0,12.855776613519087,0.6303565581985477,0.5563412376332225,0.010150448585231179
trafo,85,129,148,0.0,0,12.812709757976737,0.6413300629121568,0.5544963956049843,0.0030511654680452634
line,221,159,165,0.0,0,12.863280349512085,0.6206660187389871,0.5532937141636128,0.0033296172426607205
trafo,102,197,196,0.0,0,12.855827404377568,0.49419984767105496,0.5498267441227661,0.02007012626105253
line,243,177,178,0.0,0,12.855937841592032,0.605316698997151,0.5339259340277167,0.00026755852842809364
line,238,175,176,0.0,0,12.856104791660627,0.48012339795402226,0.5253671248550094,0.0003232998885172797
trafo,79,110,148,0.0,0,12.81942629569146,0.6319643334117949,0.5220572584616958,0.00392022063377562
trafo,56,6,5,0.0,0,12.853788583466837,0.50695145773216,0.521059388328805,0.003840446992620906
line,224,165,166,0.0,0,12.859219124411942,0.617387572240036,0.5178864354266052,0.003351913786696395
line,245,178,188,0.0,0,12.855949857862317,0.5635052760623182,0.5133449646013832,0.024483304135478046
line,65,36,37,0.0,0,12.856108586213363,0.5325432101970108,0.5118824609134478,0.06168168402206835
line,210,150,152,0.0,0,12.856254488713356,0.545268850569243,0.5077879526544863,0.0014123268036311514
line,237,174,188,0.0,0,12.855945912081939,0.5842324974421386,0.5045927801917334,0.0017350427350427352
line,220,159,116,0.0,0,12.856945797944325,0.5478802129739775,0.5030813870305197,0.003329617242660721
line,225,166,116,0.0,0,12.85777185856906,0.5478802129739775,0.5030813870305197,0.0033519137866963953
line,4,272,266,0.0,0,12.855939773836297,0.49999999999999944,0.4999999999476744,0.04573021181716833
line,5,272,266,0.0,0,12.855939773836297,0.49999999999999944,0.4999999999476744,0.04573021181716833
line,69,37,46,0.0,0,12.855970374868752,0.5674626690399361,0.49381703602085764,0.021538504416430845
trafo,32,136,104,0.0,0,12.853974907746831,0.5568924329879675,0.49034734525511836,0.040981047937569674
line,196,130,131,0.0,0,12.856081309452904,0.7525703287594001,0.48897840535286696,0.019757333317435625
trafo,55,6,4,0.0,0,12.841898656673955,0.47516719198406177,0.48796882170485145,0.0085298807950687
line,182,117,150,0.0,0,12.85589164232441,0.5501774332682822,0.4860643147266396,0.001695864521951478
line,117,74,76,0.0,0,12.857201794294614,0.600485483532172,0.4781205295985479,0.01890686058500348
line,184,118,120,0.0,0,12.85652865739281,0.518344569433045,0.4509315329371642,0.056199823640517524
line,212,151,153,0.0,0,12.85642967783949,0.45892191041610075,0.4482184571686571,0.010340550753594208
line,128,80,86,0.0,0,12.855719627928904,0.5719279100903337,0.44818553707534037,0.016119083340640297
line,246,179,182,0.0,0,12.855921551753605,0.6723225421509882,0.44705021949556684,0.009578689426515513
line,99,60,65,0.0,0,12.856189437896473,0.5525544951121231,0.4428392110966141,0.07431605929247712
line,58,31,34,0.0,0,12.856065460409177,0.40002426089340226,0.43666612200246285,0.004340709705258199
line,71,38,61,0.0,0,12.856822605955873,0.5823469085279384,0.43058353650209163,0.07471569530432416
line,161,105,146,0.0,0,12.860871393937376,0.45597689233565303,0.41142122745981297,0.011873838721664807
line,159,105,106,0.0,0,12.86090144001664,0.45575732124605367,0.4114015189402834,0.011873838721664807
line,198,132,134,0.0,0,12.856006562363104,0.6029312873710128,0.41067234987427403,0.0034342281759161546
line,142,88,92,0.0,0,12.856005056879166,0.48092068555946393,0.3972768718550159,0.03292055629100683
line,278,224,225,0.0,0,12.855937483370175,0.5357808189230776,0.39694084085622733,0.006737590911503984
trafo,100,176,187,0.0,0,12.855936665422282,0.5266337478613241,0.3952052145162739,0.009167529175890409
line,61,33,41,0.0,0,12.855641972407225,0.4918541918569645,0.39227877909666936,0.012638874336002031
trafo,77,108,109,0.0,0,12.941368951785325,0.6083947375686058,0.389694836134396,0.027665965629721467
line,94,58,59,0.0,0,12.856023921379448,0.551897758280652,0.37330063348786097,0.009022880501141372
line,141,88,91,0.0,0,12.856016030726014,0.596706396581366,0.37220363412428376,0.03514018310870131
line,52,30,31,0.0,0,12.856369448927962,0.39257416276590223,0.37047961891037223,0.04849575843127879
line,211,151,152,0.0,0,12.856075290149386,0.44016521718123414,0.3625473938872499,0.0023370470109600567
trafo,99,245,182,0.0,0,12.855994200913539,0.4771795047834174,0.35436106801842115,0.0026433614694484292
line,143,89,90,0.0,0,12.856142572096472,0.4904645453915889,0.3445582678555406,0.008992646699414374
line,252,190,193,0.0,0,12.855892615081776,0.600979649083161,0.3432858686216396,0.057067689294532126
line,59,31,36,0.0,0,12.856652883374203,0.5181236773357827,0.33935791073521243,0.05097640549386556
line,157,101,103,0.0,0,12.856214918118356,0.5099819965425868,0.3349237363974682,0.019007803790412486
line,266,203,169,1000.0,0,,0.4692693297219959,0.3337248759925476,0.0066443701226309914
line,22,7,10,0.0,0,12.856282000689804,0.5629892634464766,0.3305478087758725,0.028599490876267893
line,81,47,48,0.0,0,12.854481752463586,0.6679334103632469,0.32792349833928996,0.025571155092894225
line,176,114,115,0.0,0,12.856934148255386,0.5508264208995578,0.32319385384261196,0.03754973964181126
line,110,66,189,0.0,0,12.856006073949672,0.5819963336254103,0.318228767799111,0.012406593406593445
trafo,96,178,226,0.0,0,12.855949183962354,0.6123871758708332,0.3169841595919175,0.018689918776875293
line,98,60,62,0.0,0,12.856117470330188,0.4806900711040254,0.3114288339177683,0.021528773159207915
line,260,198,196,0.0,0,12.855911722238607,0.4479552421070288,0.3085813788908731,0.014161542091598806
line,36,18,25,0.0,0,12.855729109862965,0.6161495061905333,0.30797609013825294,0.019866592344853214
line,46,26,34,0.0,0,12.856047255418446,0.3489852899539411,0.2935820505388877,0.0035807970674191295
line,258,195,198,0.0,0,12.85594679875753,0.4522028639288194,0.2895165636367759,0.01834681911241457
line,257,195,196,0.0,0,12.855939390827494,0.4036887194593873,0.28875908851598214,0.0003121516164994426
line,153,97,99,1000.0,0,,0.5966318647222133,0.2737625768816109,0.006685247120029729
line,194,123,127,0.0,0,12.856800913791291,0.4715353776048868,0.27048423603335386,0.0023975155279503104
line,251,184,186,0.0,0,12.855901017657736,0.47766161323397316,0.2704658345449143,0.015470378409489158
line,96,59,63,0.0,0,12.85600206795797,0.4138290535081918,0.26795672486827987,0.00264479481870786
line,164,107,108,0.0,0,12.878536354086107,0.3589509952356293,0.26678085187000466,0.0786817893538395
line,120,76,83,0.0,0,12.855903437677426,0.4385232394238276,0.2589689284252067,0.003033232468015076
line,135,84,87,0.0,0,12.856263905471629,0.5735673103962698,0.2516980856678667,0.009580745831218419
line,162,106,108,0.0,0,12.881066061596691,0.3460600164821526,0.24821841751219045,0.04435718883358663
line,102,62,63,0.0,0,12.855916839720546,0.40107757630498864,0.244802643213518,0.014129293411902066
line,168,108,145,0.0,0,12.854551712273235,0.42455652638782543,0.2400641141046332,0.009348197696023785
line,169,108,146,0.0,0,12.880403422713515,0.3420992908665205,0.23889922692132148,0.04435718883358663
trafo,53,2,1,0.0,0,12.853293288673154,0.3667807391002204,0.23535306078676463,0.017199161594784237
trafo,57,9,10,0.0,0,12.855423931648613,0.4842464659254955,0.23001124741398146,0.006003535964376013
line,90,56,189,0.0,0,12.855998101811764,0.39492800290007246,0.2243560435187963,0.006567555632773023
trafo,52,2,0,0.0,0,12.848503282881515,0.39454669076106896,0.22156410536366405,0.015863951668299486
trafo,94,174,171,0.0,0,12.855902906252734,0.37064873046186103,0.2190945172955936,0.007320153334908402
trafo,93,188,167,0.0,0,12.85591843180078,0.38548578715623205,0.2189607574119059,0.01022061618549916
line,53,30,33,0.0,0,12.856058453547451,0.44581215519659134,0.2169889845272489,0.013721346366634588
line,124,78,82,0.0,0,12.85608028736586,0.39103456640129464,0.2163928320235973,0.008703322757197998
line,38,20,21,0.0,0,12.857110997216544,0.5423737429279847,0.20481330371086975,0.0015157933853586034
line,215,153,157,0.0,0,12.855928613261069,0.4172712899735147,0.19822343766501696,0.0026453787758135582
line,146,94,98,0.0,0,12.857010978509923,0.581056751050162,0.19804396840405916,0.013251579338535859
line,73,40,60,0.0,0,12.856196143743306,0.4915215912874329,0.19732230795889033,0.06078205322938832
line,149,96,244,0.0,0,12.85631790771163,0.40221061960788945,0.1958423537493866,0.00661092530657748
line,249,183,184,0.0,0,12.855950473472696,0.4382508343818844,0.19282497255812966,0.008828183183681886
line,2,270,267,0.0,0,12.85595932681754,0.33331594411050713,0.18502567606953152,0.08833890746934224
line,3,270,267,0.0,0,12.85595932681754,0.33331594411050713,0.18502567606953152,0.08833890746934224
line,127,79,82,0.0,0,12.855959279698546,0.42967983831735745,0.1836849665742895,0.005283900479552655
line,180,115,164,0.0,0,12.862135672599411,0.42080909259811256,0.1806455286472613,0.006599777034559643
trafo,26,27,26,0.0,0,12.855965797155708,0.37684699078889183,0.1720215082299009,0.003668630886022185
line,30,14,73,0.0,0,12.856741761287719,0.40520949903136394,0.16885341120626826,0.008743359995558286
line,209,150,151,0.0,0,12.855881317665007,0.3474540831433192,0.16798362760895555,0.004331422200987417
line,130,80,88,0.0,0,12.856393685199198,0.33041621317598885,0.16375072111017433,0.04131393282573258
line,56,30,73,0.0,0,12.85608008359264,0.3899967681988782,0.1574786907557712,0.02362626548602817
line,189,119,124,0.0,0,12.856441304858063,0.3804801300006051,0.1499433022771447,0.0022969574708705262
trafo,45,168,207,0.0,0,12.855940158996754,0.3878154133995939,0.1451637710777204,0.004633965068747696
trafo,35,126,156,0.0,0,12.856884305842112,0.40950853724871955,0.1273237976271019,0.00831692944736423
line,213,151,154,0.0,0,12.857062943621617,0.37454011149564004,0.12024938085921735,0.0003612040133779264
line,274,221,223,0.0,0,12.855949563413963,0.4372375674871518,0.11078793901591638,0.008499708021447182
trafo,29,107,104,0.0,0,12.855540746953608,0.31762948504378835,0.11019488695862138,0.05747275297403167
line,242,176,189,0.0,0,12.855997078428228,0.27687144003225367,0.10490361629981808,0.04590537209600749
trafo,33,147,104,0.0,0,12.85504984266388,0.31658883215429506,0.09872080101844831,0.012911251673400027
line,66,36,41,0.0,0,12.85614056269263,0.3557807340428651,0.0943780992958521,0.01505278337069089
trafo,36,126,157,0.0,0,12.856435789393123,0.31130142642674485,0.09186979954186608,0.004285873546743112
line,118,75,77,0.0,0,12.857133755528894,0.39953224711696117,0.08722804149769901,0.01089817911557041
line,138,85,89,0.0,0,12.85619678608898,0.33856810175417595,0.08467136873461543,0.014942292921045664
line,277,223,225,0.0,0,12.855938247100646,0.2827552700707285,0.08367738955592183,0.0012813080639167596
line,154,100,101,0.0,0,12.856878738673188,0.32554918809693295,0.08109693952966172,0.0003976217019695281
line,62,34,42,0.0,0,12.85663974538581,0.25090372075417816,0.06308733347253323,0.0067528799702712755
trafo,30,110,104,0.0,0,12.862072518830406,0.272643583860415,0.057285757220990496,0.047108506535616546
line,214,153,154,0.0,0,12.856611309894072,0.3659679182102865,0.05163182816365086,0.0075682698943568515
trafo,44,209,206,0.0,0,12.855934942234656,0.238699594474845,0.050848533050687664,0.00822742474916384
line,186,118,124,0.0,0,12.857190338596048,0.21204502735183958,0.0476497708600409,0.0025420714551149335
line,31,14,74,0.0,0,12.856468980065728,0.2738991043798985,0.04566463551189145,0.010591585522630209
line,16,2,17,0.0,0,12.856406796113228,0.3399566826626092,0.04015429260646934,0.09373393608704839
line,187,118,125,0.0,0,12.857458701399146,0.26630961056724606,0.03657471636431385,0.005383376687724528
line,185,118,123,0.0,0,12.856617217933152,0.1790649356331408,0.030160916187446887,0.05503278536478356
line,83,48,54,0.0,0,12.856398192639162,0.34279846918075274,0.019115785426347155,0.01343106651802304
line,29,14,30,0.0,0,12.85674942411024,0.20384382686728125,0.010963181206709487,0.09064552838465892
line,122,77,78,0.0,0,12.85651703279442,0.21097324300272113,0.010590034964929945,0.007607235759409669
trafo,38,176,180,0.0,0,12.855945381062375,0.2122861695615102,0.008933800946056494,0.00046079524340393905
line,109,65,189,0.0,0,12.855972441872787,0.1535801675565055,0.004442711680150921,0.0493625514476646
line,155,100,103,0.0,0,12.856853202846738,0.14381937433280131,0.002948801302256721,0.012761055369751022
line,151,96,99,0.0,0,12.856242891537503,0.12959987910012102,0.0024610655039292682,0.00028613898179115566
